src_link_id,src_url,src_title,src_domain_dr,src_domain_traffic,src_page_traffic,src_page_refdomains,src_page_ext_links,src_page_linked_domains,src_page_ur,root_name,is_root,is_spam_domain,link_type,is_dofollow,is_nofollow,is_ugc,is_sponsored,is_content,anchor,left_snippet,right_snippet,first_seen,last_seen,last_visited,http_code,redirect_code,lost_reason,target_url
4654372834921666703,https://activeshop.shop/before-finding-seoexpress-com-i-spent-too-much-on-expensive-agencies-with-poor-results-my-rankings-stayed-flat-but-they-delivered-high-quality-web-2.-0-backlinks-that-pushed-me-to,"Before Finding SEOExpress.org, I Spent Too Much Money on Expensive Agencies That Never Delivered Results; however, their High-Quality Web 2.0 Backlinks Pushed My Rankings to Top Three for Main Products in Just Two Months. Now Leads Are Flowing In More Than Ever — Truly a Cost-Effective Solution! ★★★★★ 💯 — Active Shop",28,0,0,36,8814,5195,0,activeshop.shop,True,False,text,False,True,False,False,False,"Before I found SEOExpress.org, running sparkshark.com felt overwhelming with too many competitors ahead of me. Their technical SEO audit helped uncover issues that were costing me leads! Now, after working together for six weeks, I've outranked four local competitors and boosted sales by an amazing 180%! If you're looking for real results at great prices, check them out 🚀",,,2026-04-21T18:20:38Z,,2026-05-08T12:55:19Z,200,,,https://sparkshark.com/
4654528449581767863,"https://debt-reduction-solution.com/bad_credit/c,k/bloglist/credit+repair+credit+report,0",credit repair credit report : How to repair your credit report after bankruptcy (blog),41,0,0,0,52,35,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2026-04-28T00:25:41Z,,2026-04-28T00:25:41Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
4656380209246604498,http://rss2.com/feeds/the-spark-shark-1/59/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #59) - Read it at RSS2.com",8,0,0,0,50,26,0,rss2.com,True,False,text,False,True,False,False,True,Looking for the Best Web Designers in Los Angeles?,,,2024-01-12T11:49:37Z,,2026-02-01T20:38:06Z,200,,,http://sparkshark.com/archives/2011/04/30/looking-for-the-best-web-designers-in-los-angeles/
4662465653338842462,"https://debt-reduction-solution.com/credit_report/c,k/bloglist/bad+credit+credit+repair,0",bad credit credit repair : Allow Self Credit Repair To Help You (blog),41,0,0,0,42,31,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2026-02-11T23:08:34Z,,2026-02-11T23:08:34Z,200,,,http://www.sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
4663710265460873796,http://rss2.com/feeds/The-Spark-Shark-1/89/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #89) - Read it at RSS2.com",8,0,0,0,39,23,0,rss2.com,True,False,text,False,True,False,False,True,HSE Praises ODA for Including the No Scapegoating Approach to Manage Risks,,,2024-01-10T23:51:16Z,,2026-01-24T09:53:13Z,200,,,http://sparkshark.com/archives/2011/11/30/hse-praises-oda-for-including-the-no-scapegoating-approach-to-manage-risks/
4667644499887083177,"https://debt-reduction-solution.com/bad_credit/c,k/bloglist/experian+credit+reporting,0",experian credit reporting : Once Bitten Twice Shy: What is Credit Security Worth to You? (pfblogs.org) (pfblogs.org) (blog),41,0,0,0,26,24,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2026-04-13T05:07:15Z,,2026-04-13T05:07:15Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
4705252964226456273,https://quero.party/report/38284,👲 Domain Report 👲,48,0,0,0,4117,3708,0,quero.party,True,True,text,False,True,False,False,True,sparkshark.com,check my blog,&nbsp,2026-03-20T14:29:28Z,,2026-03-20T14:29:28Z,200,,,http://www.sparkshark.com/
4709424981176122990,"https://www.debt-reduction-solution.com/bad_credit/c/bloglist/credit+information,0",credit information: : 5 Ways Poor Credit Scores Costs You Extra Money (blog),41,0,0,0,64,38,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2026-04-26T18:19:30Z,,2026-04-26T18:19:30Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
4740704682525889489,http://rss2.com/feeds/The-Spark-Shark-1/71/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #71) - Read it at RSS2.com",8,0,0,0,61,29,0,rss2.com,True,False,image,False,True,False,False,False,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark",,,2025-08-29T23:29:47Z,,2026-02-01T11:02:50Z,200,,,https://www.sparkshark.com/
4753274648458606539,"https://debt-reduction-solution.com/credit_report/c/bloglist/credit+scores,1",credit scores: : Weekend Links - I Want a Volkswagen Bus edition (blog),41,0,0,0,61,45,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2025-10-24T18:39:51Z,,2026-05-08T05:06:39Z,200,,,http://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
4783108781848697620,http://rss2.com/feeds/the-spark-shark-1/3/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #3) - Read it at RSS2.com",8,0,0,0,37,18,0,rss2.com,True,False,text,False,True,False,False,True,Teach Your Dog To Come On Command When Called,,,2024-01-10T23:42:07Z,,2026-02-01T12:38:27Z,200,,,http://sparkshark.com/archives/2008/08/10/teach-your-dog-to-come-on-command-when-called/
4786549524550746526,http://rss2.com/feeds/the-spark-shark-1/58/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #58) - Read it at RSS2.com",8,0,0,0,37,22,0,rss2.com,True,False,image,False,True,False,False,True,External link Link for this entry,,,2024-01-12T11:49:49Z,,2026-02-01T22:43:02Z,200,,,http://sparkshark.com/archives/2011/04/22/scribe-seo-reviews/
4795698024634791171,"https://debt-reduction-solution.com/bad_credit/c,k/bloglist/credit+report+company,0",credit report company : Recognizing a Credit Repair Scam (blog),41,0,0,0,52,39,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2025-09-25T00:06:06Z,,2026-04-21T16:44:03Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
4803771135829758623,https://seoexpress.store/before-finding-seoexpress-com-i-spent-too-much-on-expensive-agencies-with-poor-results-my-rankings-stayed-flat-but-they-delivered-high-quality-web-2.-0-backlinks-that-pushed-me-to,"Before Finding SEOExpress.org, I Spent Too Much Money on Expensive Agencies That Never Delivered Results; however, their High-Quality Web 2.0 Backlinks Pushed My Rankings to Top Three for Main Products in Just Two Months. Now Leads Are Flowing In More Than Ever — Truly a Cost-Effective Solution! ★★★★★ 💯 — SEO Express Store",28,0,0,30,8863,5192,0,seoexpress.store,True,True,text,False,True,False,False,False,"Before I found SEOExpress.org, running sparkshark.com felt overwhelming with too many competitors ahead of me. Their technical SEO audit helped uncover issues that were costing me leads! Now, after working together for six weeks, I've outranked four local competitors and boosted sales by an amazing 180%! If you're looking for real results at great prices, check them out 🚀",,,2026-04-24T04:11:50Z,,2026-04-24T04:11:50Z,200,,,http://www.sparkshark.com/
4825130674232908433,"https://debt-reduction-solution.com/bad_credit/c,k/bloglist/do+it+yourself+credit+repair,0",do it yourself credit repair : DIY Credit Repair (blog),41,0,0,0,55,44,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2025-09-26T02:30:40Z,,2026-05-08T03:31:00Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
4844461808047974870,"https://debt-reduction-solution.com/bad_credit/c,k/bloglist/credit+report+help,0",credit report help : Suze Orman Financial Video - Women and Money (blog),41,0,0,0,57,41,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2026-01-26T01:00:02Z,,2026-05-08T15:13:03Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
4890488000249964283,"https://www.debt-reduction-solution.com/bad_credit/c/bloglist/credit+information,0",credit information: : 5 Ways Poor Credit Scores Costs You Extra Money (blog),41,0,0,0,64,38,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],to say it doesn’t work. If you undertake to repair,,2026-04-26T18:19:30Z,,2026-04-26T18:19:30Z,200,,,http://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
4927096649832746912,http://rss2.com/feeds/the-spark-shark-1/8/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #8) - Read it at RSS2.com",8,0,0,0,40,19,0,rss2.com,True,False,text,False,True,False,False,True,The Bad Credit Card That May Do Good.,,,2024-01-10T23:42:48Z,,2026-02-01T13:03:22Z,200,,,http://sparkshark.com/archives/2008/10/30/the-bad-credit-card-that-may-do-good/
4955361633240520867,http://rss2.com/feeds/The-Spark-Shark-1/87/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #87) - Read it at RSS2.com",8,0,0,0,40,19,0,rss2.com,True,False,image,False,True,False,False,True,External link Link for this entry,,,2024-01-11T03:19:13Z,,2026-02-01T08:47:24Z,200,,,http://sparkshark.com/archives/2011/10/31/hip-hop-trend-and-skatewear/
4956820546016598400,https://kgzxkf.com/7f97f5f71b5040e3ac8fbaaa2cc25d91/,7f97f5f71b5040e3ac8fbaaa2cc25d91 – KGZXKF,36,0,0,0,9939,9123,0,kgzxkf.com,True,True,text,True,False,False,False,True,sparkshark.com,,,2026-01-06T06:14:03Z,,2026-02-04T11:15:58Z,200,,,https://sparkshark.com/
4973941044816095539,https://backlinksolutions.info/seo-link-building-packages-309/,"Boost Organic Traffic, Rankings & Authority with 100% Premium Backlinks 🎖️ – Give Your Competitors a Tough Time! 💪 | Rankvance.com – Backlink Agency",0.1,0,0,0,2501,2114,0,backlinksolutions.info,True,True,text,True,False,False,False,False,sparkshark.com,,,2025-10-24T11:57:24Z,,2026-05-08T18:52:18Z,200,,,https://sparkshark.com/
4974924449691447487,"https://debt-reduction-solution.com/credit_report/c/bloglist/credit+scores,1",credit scores: : Weekend Links - I Want a Volkswagen Bus edition (blog),41,0,0,0,61,45,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2025-10-24T18:39:51Z,,2026-05-08T05:06:39Z,200,,,https://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
5039958243472754578,"https://www.debt-reduction-solution.com/bad_credit/c/bloglist/credit+experian,0",credit experian: : I Guess Our Mortgage Is Officially Considered Small (blog),41,0,0,0,58,48,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2025-09-18T21:31:21Z,,2026-04-15T14:06:58Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
5044168254824674715,https://ready.pro/stats/38284,✅ Website Stats 📊,9,0,0,0,4134,3714,0,ready.pro,True,True,text,False,True,False,False,True,sparkshark.com,check my blog,&nbsp,2026-05-11T00:59:02Z,,2026-05-11T00:59:02Z,200,,,http://www.sparkshark.com/
5074959241929137106,http://rss2.com/feeds/The-Spark-Shark-1/73/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #73) - Read it at RSS2.com",8,0,0,0,46,20,0,rss2.com,True,False,text,False,True,False,False,True,Mt. Gambier’s Most Famous Natural Holiday Attractions,,,2024-01-11T16:28:23Z,,2026-02-01T10:30:43Z,200,,,http://sparkshark.com/archives/2011/07/11/mt-gambiers-most-famous-natural-holiday-attractions/
5090266283758607297,"https://www.debt-reduction-solution.com/credit_report/c,k/bloglist/repair+credit+score,0",repair credit score : Will Credit Repair Enhance Your Plunging Credit Score? (blog),41,0,0,0,44,29,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2025-09-28T03:08:38Z,,2026-05-08T14:15:14Z,200,,,http://www.sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
5095574669603786431,http://rss2.com/feeds/the-spark-shark-1/60/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #60) - Read it at RSS2.com",8,0,0,0,61,23,0,rss2.com,True,False,text,False,True,False,False,True,Smart Trousers - of Many Variations,,,2024-01-12T11:51:19Z,,2026-02-01T20:36:54Z,200,,,http://sparkshark.com/archives/2011/05/06/smart-trousers-of-many-variations/
5160263118382167759,"https://debt-reduction-solution.com/bad_credit/c,k/bloglist/credit+repair+scams,0",credit repair scams : Identify Credit Repair Scam in 6 Ways!! (blog),41,0,0,0,57,40,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],to say it doesn’t work. If you undertake to repair,,2025-09-26T06:51:01Z,,2026-03-15T10:48:21Z,200,,,http://www.sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
5162051370870304308,"https://debt-reduction-solution.com/bad_credit/c/bloglist/repair+your+credit+report,0",repair your credit report: : How to repair your credit report after bankruptcy (blog),41,0,0,0,52,35,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2026-02-21T05:48:50Z,,2026-04-13T17:41:42Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
5182219758653023067,https://seoexpress.space/before-finding-seoexpress-com-i-spent-too-much-on-expensive-agencies-with-poor-results-my-rankings-stayed-flat-but-they-delivered-high-quality-web-2.-0-backlinks-that-pushed-me-to,"Before Finding SEOExpress.org, I Spent Too Much Money on Expensive Agencies That Never Delivered Results; however, their High-Quality Web 2.0 Backlinks Pushed My Rankings to Top Three for Main Products in Just Two Months. Now Leads Are Flowing In More Than Ever — Truly a Cost-Effective Solution! ★★★★★ 💯 — SEO Express Space",29,0,0,35,8860,5192,0,seoexpress.space,True,True,text,False,True,False,False,False,"Before I found SEOExpress.org, running sparkshark.com felt overwhelming with too many competitors ahead of me. Their technical SEO audit helped uncover issues that were costing me leads! Now, after working together for six weeks, I've outranked four local competitors and boosted sales by an amazing 180%! If you're looking for real results at great prices, check them out 🚀",,,2026-04-28T05:30:33Z,,2026-04-28T05:30:33Z,200,,,https://sparkshark.com/
5192747669857857870,"https://debt-reduction-solution.com/credit_report/c,k/bloglist/perfect+credit+score,0",perfect credit score : Are You Tired of Searching for A Perfect Credit Repair Service? (blog),41,0,0,0,9,7,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2025-09-25T00:27:00Z,,2026-05-07T07:16:46Z,200,,,http://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
5220221284989205434,https://authoritybacklinks.shop/n1mde6y-90-day-serp-climb-pharmaceutical-combination-6-link-services-page-position1/,How a Done-For-You Recovery Link Package Freed My Time While restored rankings after algorithm update for My Legal Business — AuthorityBacklinks — Where Domain Authority Is Built Not Promised.,0,0,0,0,9899,8216,0,authoritybacklinks.shop,True,False,text,False,True,False,False,False,Scale sparkshark.com Rankings: Google-Indexed Guest Posts + Dofollow Backlinks + Elevate Ahrefs Domain Rating DR | Moz Domain Authority DA | Majestic Trust Flow TF surge — Every Niche • Every Market • Any Language,,,2026-05-09T09:10:10Z,,2026-05-09T09:10:10Z,200,,,https://sparkshark.com/
